user_id,first_date,region,device
D2AB6E138E72DAB1,2020-12-07,EU,PC
34E19B0E5C40D498,2020-12-07,EU,iPhone
02402028B7F8F4F5,2020-12-07,EU,Android
51E124A1ACBF46AF,2020-12-07,EU,iPhone
4D193869AC642CB9,2020-12-07,EU,Mac
D171E63E0B7C400E,2020-12-07,N.America,Android
AD0C6CD92D53E868,2020-12-07,EU,Android
AB7D6EEC746753C3,2020-12-07,EU,iPhone
EF2C8C02F60523EC,2020-12-07,EU,PC
9420233B64B9CC89,2020-12-07,N.America,iPhone
7B720F3C2C6AA37C,2020-12-07,N.America,Android
CD364F1DA3DD7D34,2020-12-07,EU,Android
4EA0477E39E41B9E,2020-12-07,N.America,Android
3254C2983F700B49,2020-12-07,EU,Android
2B635E0D0432519E,2020-12-07,EU,PC
CC415234F2DBA855,2020-12-07,EU,iPhone
4FEFBA01D74A94D8,2020-12-07,EU,PC
46B0F7B931AC0588,2020-12-07,EU,Android
818112D4190F52DF,2020-12-07,EU,iPhone
E4C91B9A6825307F,2020-12-07,EU,Mac
3657F0F194241641,2020-12-07,CIS,PC
B0BA8AD2A52391E6,2020-12-07,EU,Android
A5B2174F37250931,2020-12-07,EU,Mac
A59E02D110041638,2020-12-07,EU,Mac
2C47FC702A32C468,2020-12-07,EU,Android
EE10369BB79D6352,2020-12-07,CIS,iPhone
B4D33A4F91B9D6A0,2020-12-07,EU,Android
6EBE7C89E75151CE,2020-12-07,N.America,PC
13BF1A2B7C88DBAA,2020-12-07,EU,iPhone
5FCABEC35FBC2EF5,2020-12-07,N.America,Android
4F4045FFF0EF2ADD,2020-12-07,N.America,iPhone
CD90AD1E914F0B46,2020-12-07,N.America,PC
C59B1E478A22FBE9,2020-12-07,EU,iPhone
FC1BEC72CBA92B4F,2020-12-07,N.America,Android
3B6ABE8E7872977E,2020-12-07,EU,Android
DD55AA466825EC01,2020-12-07,CIS,Android
5FAE04AAB9B6B9EF,2020-12-07,EU,iPhone
B126D2784837B474,2020-12-07,N.America,PC
1C674E97B3726B94,2020-12-07,CIS,PC
FB363A847F7B02C0,2020-12-07,EU,PC
961C5BC0516D8E9E,2020-12-07,N.America,Android
D3EE358CE605EBE3,2020-12-07,EU,iPhone
B2BB6F16652B21BF,2020-12-07,EU,Android
F4204A3DF07B7F95,2020-12-07,EU,Android
2A1D78C415609AB6,2020-12-07,N.America,iPhone
132581ABF00B2764,2020-12-07,EU,Android
14D5AE9FF086596A,2020-12-07,CIS,Android
2120861363755AD2,2020-12-07,N.America,iPhone
B5A827473C964FEF,2020-12-07,EU,Mac
AA240B1E6EF16052,2020-12-07,EU,Android
789A6B9AF3BD080B,2020-12-07,EU,Android
F24F775F42D1BA70,2020-12-07,EU,Android
A5643F662177FCDF,2020-12-07,EU,Android
A755675E4BF0A3CB,2020-12-07,CIS,PC
FA5772002356CBAD,2020-12-07,APAC,Android
35213A74B8EF5728,2020-12-07,EU,PC
8891B4333DF0CE91,2020-12-07,APAC,iPhone
9E986CE610BCA90D,2020-12-07,EU,iPhone
9810C5799F08D130,2020-12-07,EU,iPhone
D6DDBC9152D7D952,2020-12-07,EU,Android
D4C635E8951FC651,2020-12-07,EU,Android
8F46229F6097204F,2020-12-07,EU,Android
C7C85CCAD7C40C31,2020-12-07,EU,Android
44DF4523377463BD,2020-12-07,EU,PC
61C38CC94E81FE56,2020-12-07,EU,Android
4FB8BD579D4DFF2E,2020-12-07,EU,Android
C977B869112E86FA,2020-12-07,EU,Android
48950F928F3F9EB8,2020-12-07,APAC,Android
7B125EC357070D0E,2020-12-07,EU,Android
55705836B8A9B3DD,2020-12-07,EU,Mac
C2F3E1C493BCAAFA,2020-12-07,EU,Android
8CC6662799450D25,2020-12-07,N.America,Android
1B9B6BED4998BDCA,2020-12-07,EU,Android
47E6DBE9AF7E54D4,2020-12-07,EU,iPhone
AD66CFCB7560D081,2020-12-07,EU,Android
CCD7B28BF2F209F9,2020-12-07,N.America,PC
BFE9386084BCC936,2020-12-07,EU,Android
4D80CE9BD179D314,2020-12-07,EU,Mac
7B53A62C0B7B8455,2020-12-07,N.America,Mac
272A3AEAB8AE316C,2020-12-07,APAC,iPhone
0AA2BAEDAA532000,2020-12-07,N.America,Mac
22B156E87E227B8C,2020-12-07,EU,PC
1A4136E659D77C02,2020-12-07,EU,PC
61BF45B504F6BA09,2020-12-07,EU,PC
959FC20496C7577B,2020-12-07,EU,Android
537D233CC47AAE15,2020-12-07,N.America,Android
D492EECC2FD61120,2020-12-07,EU,Android
0634A2017A7FC13C,2020-12-07,EU,PC
6C12B9DC8C4B752D,2020-12-07,N.America,Android
A26942D20D79143B,2020-12-07,EU,PC
85F83388A8217893,2020-12-07,EU,Android
42A5795582C62D43,2020-12-07,EU,Mac
048E3DCB01A215C7,2020-12-07,EU,iPhone
13E94FBDA31E6E62,2020-12-07,EU,PC
B42AAF1F7F8643FC,2020-12-07,EU,Android
B7C5B27FD6F6DA1F,2020-12-07,EU,iPhone
129A12D6F988E98E,2020-12-07,EU,PC
275A8D6254ACF530,2020-12-07,EU,iPhone
0A836C506B240CFE,2020-12-07,EU,Android
02D7002EC24148E6,2020-12-07,EU,iPhone
35EB753FC0375BBA,2020-12-07,EU,Android
D43402C77317E7AC,2020-12-07,EU,PC
5BEB97A8D5BC195F,2020-12-07,EU,Android
0B0BB99F4FF3CDB1,2020-12-07,CIS,Android
E295F994DFADC2A9,2020-12-07,EU,iPhone
62F5A8F6B19B944B,2020-12-07,EU,iPhone
B5F49BFBDAB1AE0A,2020-12-07,EU,Android
F6818FFFE7A6D818,2020-12-07,EU,iPhone
794136CB43B760A9,2020-12-07,N.America,Android
B198C5BD2334FDA0,2020-12-07,CIS,Android
3E12A78B85B228DE,2020-12-07,N.America,PC
D35E4B41A2CEBD2E,2020-12-07,EU,iPhone
6EA2003CF4BCF717,2020-12-07,EU,Mac
77FC0E20AEAC1506,2020-12-07,EU,Android
6B94C4986126D4B3,2020-12-07,N.America,Android
8201FE5EC850C185,2020-12-07,EU,iPhone
1CF5F3E5DF5F21F1,2020-12-07,EU,Android
EF69F59EC0D125EF,2020-12-07,EU,PC
B1D184975900A9B1,2020-12-07,N.America,Android
108FBB82D5316776,2020-12-07,EU,Android
5F3E48E0CE51704A,2020-12-07,EU,Android
7BC59B90C9447C42,2020-12-07,EU,Android
A7887C2AE7946CB4,2020-12-07,EU,PC
E92F97CB2A1C35F7,2020-12-07,N.America,Android
8AB4DABDAB70B653,2020-12-07,N.America,PC
69467C42533B5535,2020-12-07,CIS,PC
97C9543E6A4B0C75,2020-12-07,EU,PC
A107BC3C7EF3CF8C,2020-12-07,N.America,PC
21055644AB498A06,2020-12-07,EU,Android
E3CBC2167818367E,2020-12-07,EU,Android
EA5EE1042A8AD6B0,2020-12-07,EU,Android
D93B0614B8B0C57F,2020-12-07,EU,Android
F1A98260343B5C31,2020-12-07,N.America,PC
4E8437FFF75DD9A1,2020-12-07,EU,Mac
30F874D6E6D9F1FC,2020-12-07,EU,Android
CCAA3F9C505AC6B4,2020-12-07,EU,Android
BFC1ECD5A3A65B68,2020-12-07,EU,Android
00D1DE2566CCB6E2,2020-12-07,APAC,Android
48BEC2BCCBF18530,2020-12-07,N.America,Mac
FAE369E0B5A46446,2020-12-07,N.America,PC
6669C81EDB67B73F,2020-12-07,N.America,PC
8744056C666EC0C0,2020-12-07,EU,Android
0B7DBA541F65CFCD,2020-12-07,EU,PC
EBDBA8BF39AE2E31,2020-12-07,EU,iPhone
C64851EFACDDDFEB,2020-12-07,EU,PC
90554DBE8D4CC163,2020-12-07,N.America,iPhone
86624E1431323456,2020-12-07,EU,Android
455E9965C2E3270E,2020-12-07,EU,PC
C93DCF0DCC21CFF9,2020-12-07,EU,iPhone
E03E25FE4E3F13A5,2020-12-07,EU,Android
ED473F9D038E7910,2020-12-07,N.America,PC
9289381598F001D8,2020-12-07,APAC,PC
7E8720DB6A21CF66,2020-12-07,EU,Android
7A04908ED2FD26BF,2020-12-07,N.America,Android
04DE98F96122C549,2020-12-07,EU,Android
F459F318477A9037,2020-12-07,N.America,Android
6645871997684246,2020-12-07,EU,Android
DFA630F93B5685D3,2020-12-07,EU,Android
30EB875869EDA0E8,2020-12-07,EU,Mac
A2F444B7D4AF9641,2020-12-07,EU,PC
534C297A2A2E8D75,2020-12-07,N.America,Android
5706EC8341A4A1ED,2020-12-07,EU,PC
9FD1B861938C8992,2020-12-07,EU,PC
5ADCBB1841C0F58E,2020-12-07,EU,PC
BCD18CE6BF4CEE50,2020-12-07,EU,PC
C9A83BB76D9DBBBC,2020-12-07,EU,Android
DFFFB4B49736EB96,2020-12-07,EU,Android
6E043D9921A182A9,2020-12-07,EU,PC
EE97A6E6927AA9A1,2020-12-07,N.America,Android
56141558B6EFB4AA,2020-12-07,EU,PC
92A00CED708D893D,2020-12-07,EU,Android
B20684937C4C97A7,2020-12-07,EU,PC
73EF98BEC31224F1,2020-12-07,N.America,iPhone
BA0F7ED5D3007D3D,2020-12-07,EU,PC
618D7AD9FE73843C,2020-12-07,EU,iPhone
2565D833ADD9F169,2020-12-07,EU,PC
4E7213E7C3B22C97,2020-12-07,EU,Android
C43635013FA85C9A,2020-12-07,EU,PC
B69E26875F7C969D,2020-12-07,EU,iPhone
4E424409FF786AFB,2020-12-07,CIS,Android
C365160416813488,2020-12-07,EU,PC
C64295A87AE34587,2020-12-07,APAC,iPhone
FDA1932F25EEFF4D,2020-12-07,EU,PC
1080C288384D3947,2020-12-07,EU,Mac
FB6F3AD10D06AA81,2020-12-07,EU,iPhone
76B87734FAB07375,2020-12-07,EU,iPhone
73C8848D3ACF94A5,2020-12-07,EU,iPhone
A745F3D71EBE55CC,2020-12-07,EU,iPhone
828BC2D9216A62AA,2020-12-07,EU,Android
36E6CA0B47DE5B38,2020-12-07,EU,PC
1AF86AFC9B0DC291,2020-12-07,EU,iPhone
86FB0C36B6377ED9,2020-12-07,APAC,iPhone
8E63010CA707F78B,2020-12-07,EU,Mac
7E6B6F49256D0ECB,2020-12-07,EU,PC
E40DE4C4612E8C41,2020-12-07,EU,PC
0D0FFE45E87B05B1,2020-12-07,N.America,PC
23E633E92EDCD195,2020-12-07,EU,Android
E5DEEB035479133D,2020-12-07,EU,iPhone
9B7AEBF3D5C108FE,2020-12-07,EU,iPhone
CA0FE3A159A7D89A,2020-12-07,EU,Android
3782B67E971230DE,2020-12-07,EU,PC
4D29B62BE39E1F5B,2020-12-07,EU,iPhone
E55FBBF146C02967,2020-12-07,EU,Android
5B4903057A187A85,2020-12-07,EU,PC
FC579467441F9567,2020-12-07,EU,PC
28202F760911B243,2020-12-07,EU,PC
7AB23CDC6D61E7AC,2020-12-07,EU,iPhone
724FA9292C1265FE,2020-12-07,EU,Android
FCF86A99D073D0F8,2020-12-07,EU,Android
82F4E20C6E02A99B,2020-12-07,N.America,iPhone
3AD6163415CFF87F,2020-12-07,EU,Android
379A54C374B6DAF3,2020-12-07,EU,Android
E0AC690E64031092,2020-12-07,EU,PC
E880347693DAAD38,2020-12-07,EU,PC
B9668C720FB489E8,2020-12-07,EU,PC
8A3EA45039D88885,2020-12-07,CIS,Mac
9D3C8D5B0BD111D5,2020-12-07,N.America,iPhone
8BC1A55A3DD8B4ED,2020-12-07,EU,Android
B69D45DF1EE229F9,2020-12-07,APAC,iPhone
3EDE089E63723E21,2020-12-07,N.America,iPhone
5C88CC86A8160C87,2020-12-07,EU,Mac
3A542EB7C7A89711,2020-12-07,EU,Android
9687348E0F861ABC,2020-12-07,EU,PC
A8ED6A796DA7D1CF,2020-12-07,EU,PC
34971D8843A9F1A9,2020-12-07,CIS,iPhone
B07CFAF989287C56,2020-12-07,EU,PC
C8890C4D6F31A3E9,2020-12-07,EU,Android
0E3E92BABBD838C9,2020-12-07,EU,PC
BF7CAFAAD81A7D69,2020-12-07,EU,PC
79CDFB166C20D0F0,2020-12-07,EU,PC
C5E4886458DE4345,2020-12-07,EU,Android
9386955DEEBAE500,2020-12-07,CIS,PC
C3AFBB0CCDD399D2,2020-12-07,EU,PC
029BAD3B5521813F,2020-12-07,EU,iPhone
5096662BA460D82B,2020-12-07,N.America,PC
8AE0E164722E6F1D,2020-12-07,EU,Mac
83F0910D354ACF9F,2020-12-07,EU,iPhone
3541743AEAA4E6CA,2020-12-07,EU,Android
DD3C675D1B8877D5,2020-12-07,EU,PC
FCB6C2FC92CDB52F,2020-12-07,EU,Android
3F501363621357EC,2020-12-07,EU,Android
E748FF195EEDD565,2020-12-07,EU,Android
CE3ECEECE733C09B,2020-12-07,N.America,Android
63260AE1B5E70C58,2020-12-07,CIS,PC
B0D0F552D955E773,2020-12-07,EU,Android
E2519D6A798A4C7A,2020-12-07,EU,iPhone
8F6E151A53B1B309,2020-12-07,N.America,PC
2CEBE2104670753B,2020-12-07,EU,Android
DF56E7BE52F0018F,2020-12-07,EU,Android
CA77086B4DED6D75,2020-12-07,EU,PC
F65C219224B4330F,2020-12-07,N.America,PC
4059063E0D0A4F6F,2020-12-07,EU,Android
46E909382EB76156,2020-12-07,EU,Android
688E9D218B65EE06,2020-12-07,EU,PC
AEA1CE413D40523C,2020-12-07,EU,Android
021E3EC8A37EE2E3,2020-12-07,EU,PC
88C2F1E2F1EC1F86,2020-12-07,EU,Android
68373F4331DDD2E6,2020-12-07,EU,iPhone
23FD679B09C1A212,2020-12-07,N.America,PC
94A893C842CF1FB8,2020-12-07,CIS,Mac
0B053CE314D28F30,2020-12-07,EU,Android
F0715ADC532E14B4,2020-12-07,EU,Android
54D649BCA993BE8E,2020-12-07,APAC,iPhone
2DE3F5F88E16FACA,2020-12-07,CIS,Mac
4521D89EFCDFF86F,2020-12-07,EU,Android
546FB613EEBC3241,2020-12-07,APAC,Mac
23FF5C6FAD9F90F5,2020-12-07,EU,Android
77579EC0D536AC7C,2020-12-07,CIS,Android
37829377BBF5B596,2020-12-07,EU,Android
0D82794724CA895C,2020-12-07,EU,PC
27486ACA35BCC0D3,2020-12-07,EU,PC
D5473FDE9A8392E8,2020-12-07,EU,PC
D96E803840A45878,2020-12-07,EU,iPhone
8A3124C39B557B83,2020-12-07,EU,Android
6893F1110DC1FEEC,2020-12-07,EU,Android
06050312997C2E1B,2020-12-07,EU,Android
5EADB92672010B29,2020-12-07,EU,PC
F16F7611E1CC920F,2020-12-07,N.America,iPhone
22EAAAAB543E47F2,2020-12-07,EU,Android
8247F2C42A758610,2020-12-07,EU,Android
34DAF9CA35B6715C,2020-12-07,N.America,Mac
89FD76F5B7C139B8,2020-12-07,EU,iPhone
F9BEDCB8F1A758FD,2020-12-07,EU,Mac
A3AABCAE7679D188,2020-12-07,EU,Android
69B16B5016206FDE,2020-12-07,EU,iPhone
1C2F12B82C8B2033,2020-12-07,EU,iPhone
8EAC5B04B9D06F69,2020-12-07,EU,PC
AEEAC27AD37EFE7A,2020-12-07,EU,Android
6D86BBEF2BF771FA,2020-12-07,EU,Mac
9F92EF3DCB11A34D,2020-12-07,EU,Mac
7C4493A0AAE96292,2020-12-07,N.America,PC
5A7FAAFE5737E39A,2020-12-07,EU,PC
CDB0B0834B945206,2020-12-07,CIS,Android
1C945EA791D92682,2020-12-07,N.America,Android
1B3B7E22A17B0AB4,2020-12-07,EU,PC
2D91649E92E0C602,2020-12-07,EU,iPhone
4A105D4D702706A7,2020-12-07,EU,PC
3045371B9662146D,2020-12-07,N.America,Android
795119CE2269C20C,2020-12-07,EU,Android
93026736D0352D22,2020-12-07,N.America,PC
498E4033B0046A4A,2020-12-07,EU,iPhone
833FF357EA5D2A05,2020-12-07,EU,Android
B504A8547832CD01,2020-12-07,EU,iPhone
FBF5A9838CE31A14,2020-12-07,EU,Android
E893560DC87609FE,2020-12-07,EU,iPhone
7F2E625C55E4E1F8,2020-12-07,CIS,Android
2AC4A802DC9C334B,2020-12-07,EU,PC
8FB2EBFFCCA3EE7F,2020-12-07,EU,iPhone
86037617B7C54F75,2020-12-07,EU,PC
34E028A8AB89AAA7,2020-12-07,APAC,Android
A348429F143159AD,2020-12-07,EU,Android
979DEEC45322BDAC,2020-12-07,EU,Android
E60DFAA1A7017F5F,2020-12-07,N.America,Android
78229FC2AF0D92B7,2020-12-07,EU,Android
7E942205819994E0,2020-12-07,EU,Mac
FAEBDD17352DE630,2020-12-07,EU,PC
A7B7DC4DCECCAA1C,2020-12-07,EU,Android
486E14A931A0B216,2020-12-07,EU,Android
D6C440068E9367D1,2020-12-07,EU,PC
D68AC9CE2B7F398E,2020-12-07,EU,Android
6CF11F2E2A015E58,2020-12-07,EU,PC
4BADAF4F88123471,2020-12-07,CIS,PC
B52A24F3D8F636F4,2020-12-07,EU,Android
47BDE1EA2CE9AFF4,2020-12-07,EU,PC
3C4194158F358FCF,2020-12-07,N.America,Android
1B93EAC69E03A6C2,2020-12-07,N.America,Android
7266025A312E156D,2020-12-07,EU,PC
8F43F7DA418F6C56,2020-12-07,EU,Android
FCCAD04CBF04F555,2020-12-07,EU,iPhone
B33A4558DF69E37A,2020-12-07,APAC,Android
0D20471932AC6955,2020-12-07,N.America,Mac
3E169E043FB58210,2020-12-07,EU,PC
4818CFCCF7AE5B13,2020-12-07,APAC,iPhone
F36F4FC5A884C3DA,2020-12-07,EU,iPhone
D3BC7E7B8CC76D4C,2020-12-07,EU,Android
019C69D4734C5C66,2020-12-07,EU,Mac
229655A49C1616FB,2020-12-07,EU,Android
FC327E784594D08E,2020-12-07,EU,Android
9F4B7C7D64845781,2020-12-07,EU,iPhone
4F7D78D3008A1B2A,2020-12-07,CIS,PC
274B800541B14D8A,2020-12-07,N.America,iPhone
413FC264F824CD32,2020-12-07,EU,Mac
091FC8EB3105F581,2020-12-07,EU,PC
AD5698F809CA365E,2020-12-07,EU,PC
0A9761F64B66289F,2020-12-07,EU,Android
0F9139410F9CEB0C,2020-12-07,EU,Android
631E4780FCE1E74A,2020-12-07,N.America,Android
DF13655D6017EDEE,2020-12-07,EU,iPhone
F208E344EA1061E5,2020-12-07,EU,iPhone
E697CC33533959C4,2020-12-07,EU,Android
B49B4B74FAB8FDB0,2020-12-07,EU,Android
7ABFE9D2FF2837B5,2020-12-07,EU,Android
942BB8D32C954C7A,2020-12-07,EU,PC
1C87DB8D690EDAFC,2020-12-07,EU,Mac
8108AF870A199F5D,2020-12-07,EU,iPhone
DD0AB474E9926B1A,2020-12-07,EU,Android
AE786E10E05B133E,2020-12-07,EU,Android
D6B4574EE9574666,2020-12-07,EU,iPhone
8ED471513C7F5569,2020-12-07,EU,Android
CE75F6A5ED46CC69,2020-12-07,EU,Android
1264897029B5B094,2020-12-07,EU,Android
D5CC9991474C9C6F,2020-12-07,EU,iPhone
1567D76FBE5D53A2,2020-12-07,EU,iPhone
11555098F4F3D36A,2020-12-07,EU,Mac
1AAF0505D2E53ADE,2020-12-07,N.America,Android
4B1CF4E41BE42787,2020-12-07,EU,Mac
863070CCB2FB3B96,2020-12-07,N.America,Android
99B01930139DE86F,2020-12-07,EU,Android
3A13035C1F93A8E0,2020-12-07,EU,Android
FB2A6DA3D8D9634E,2020-12-07,EU,PC
3657E8D1887FC3B5,2020-12-07,EU,Android
7E831DC4DAFFE53C,2020-12-07,EU,Android
77E9AA34E09C1E09,2020-12-07,EU,Android
50A1B0C1AEF243B1,2020-12-07,N.America,Android
6A9B668CD12A693D,2020-12-07,EU,Android
0D7E9E93CD497547,2020-12-07,EU,Android
D2B7F924A4867FC0,2020-12-07,EU,Android
D15266B6BBC2F550,2020-12-07,N.America,PC
9DCC409D40CA4974,2020-12-07,EU,PC
602E94D40B9BCB75,2020-12-07,N.America,iPhone
1C8690E91CB153B6,2020-12-07,CIS,Android
4F4C17598C78DDC8,2020-12-07,EU,PC
B03726DA311DFD97,2020-12-07,EU,Mac
71E0E1D7C6080AA8,2020-12-07,N.America,PC
567E14232898363A,2020-12-07,N.America,Android
F8DA23D2BB0E7FC9,2020-12-07,EU,Mac
CE9269D17DD53E25,2020-12-07,APAC,Android
CE89A147D77A8F1C,2020-12-07,N.America,PC
90A1A81E61C7E936,2020-12-07,N.America,Android
9ED603D1E8560ED6,2020-12-07,APAC,Android
9ADFD46172C43EAA,2020-12-07,EU,Mac
A315FDC6314FDABA,2020-12-07,EU,Android
5D3E130C61D8069D,2020-12-07,EU,PC
D9581EC0B465BAE8,2020-12-07,N.America,Mac
7F7CDC962936A8E2,2020-12-07,EU,iPhone
9C0CC08FEFF7BB5F,2020-12-07,EU,iPhone
37182E1CBDCA190F,2020-12-07,APAC,PC
1F06EE3CB197F49B,2020-12-07,EU,PC
E7DCE896C5CE8CE9,2020-12-07,N.America,Android
739E908432336FFA,2020-12-07,EU,Android
E201F759D8495D30,2020-12-07,EU,PC
6EE20A460BEA4DE9,2020-12-07,EU,Android
0F961618F61D7976,2020-12-07,EU,PC
15D55966A55FCB78,2020-12-07,EU,Android
D7016244C262FD08,2020-12-07,EU,iPhone
80A54869CF984E92,2020-12-07,EU,Android
DB5055F8D8862F14,2020-12-07,EU,Android
F08E0A115537BBBB,2020-12-07,EU,iPhone
FA98254969FF4762,2020-12-07,EU,PC
320B336E14FC05F5,2020-12-07,EU,PC
70E5AF0E29F46909,2020-12-07,N.America,iPhone
04A034D1235584F8,2020-12-07,EU,PC
B218D5ECAB93391D,2020-12-07,APAC,Android
A3E09BD34219F0F8,2020-12-07,EU,PC
8A286ED77024CCDF,2020-12-07,EU,PC
EE886D09814651B4,2020-12-07,EU,Android
1F9EF3BA2E326E57,2020-12-07,N.America,PC
C6138E7A8CFE21DB,2020-12-07,N.America,PC
7BE7C36FC532C71B,2020-12-07,EU,Android
71BD111FD7541AE7,2020-12-07,CIS,Android
FE8F6BC6F52B34AF,2020-12-07,EU,Android
3C531A17A5EED48F,2020-12-07,CIS,PC
D0D6F214B6630C07,2020-12-07,EU,iPhone
260C253C95BF04CE,2020-12-07,EU,iPhone
F613D081857F4360,2020-12-07,CIS,PC
C9361238D228B811,2020-12-07,N.America,Mac
2EBAA6B8061A6333,2020-12-07,EU,PC
D0F9F9962E854D9F,2020-12-07,EU,Android
D43FC7B2306E57D9,2020-12-07,N.America,Android
4BC29286E82D64CB,2020-12-07,EU,Android
C243E18610AC26DC,2020-12-07,EU,PC
B438ACE1C10DEEB1,2020-12-07,EU,iPhone
99A4D632F9A5886B,2020-12-07,N.America,iPhone
CFC08178FB86DBE9,2020-12-07,EU,Mac
E1D41F35EC7F6E3F,2020-12-07,APAC,Android
36173B8B0DA8C2FC,2020-12-07,EU,PC
40229EB129631D6F,2020-12-07,N.America,PC
E17CC4253AC9E828,2020-12-07,CIS,PC
BFF5D1D0CE777A1E,2020-12-07,EU,Android
22068879B8FA8E7C,2020-12-07,EU,Android
AB689DF4916E7F8B,2020-12-07,EU,PC
2CE2C1519122EBD4,2020-12-07,EU,iPhone
3C7BB937AEC7CCD0,2020-12-07,N.America,Android
172F0C1F993BE914,2020-12-07,EU,iPhone
88575366CDF8A109,2020-12-07,EU,iPhone
3F8F0DB6292C6AD7,2020-12-07,EU,PC
8620299EF373882E,2020-12-07,EU,PC
AB684878654B7BFE,2020-12-07,N.America,iPhone
815A6F15B943B0A3,2020-12-07,EU,Android
347BA1244FE920C1,2020-12-07,N.America,PC
96BEC2BCA7F8B1B5,2020-12-07,N.America,Android
EA7E3D206D2CD6F9,2020-12-07,EU,Android
29AE0E5CBC91BE0F,2020-12-07,EU,Mac
4402B85432C63A82,2020-12-07,EU,PC
7B30FD7B768BEEF8,2020-12-07,N.America,Android
2696117C7DCCAACE,2020-12-07,EU,Android
1859B11B7F002DA5,2020-12-07,EU,PC
5D4120F42B0C8C23,2020-12-07,EU,Android
7E7BD4407C1A36FA,2020-12-07,N.America,Mac
1566738D087D9737,2020-12-07,N.America,Android
010615A86E0869E2,2020-12-07,EU,Mac
6EE0AF5ED7D9815C,2020-12-07,EU,Android
C9CC41E49C5C4917,2020-12-07,EU,Android
0FA52A381A3AF7EF,2020-12-07,APAC,Android
FCE00A10590069E3,2020-12-07,EU,iPhone
2AC0E47FFA605133,2020-12-07,EU,Android
E285885F77D3DA93,2020-12-07,EU,PC
AB827924C0A993F4,2020-12-07,N.America,Mac
F864E6AA5AAC6134,2020-12-07,N.America,Android
F4CC71E2FA956373,2020-12-07,EU,Android
2E1AA6F780B3C8FF,2020-12-07,EU,Android
EC949D34C12DA5E8,2020-12-07,EU,PC
4CD7FCB7F1D19A64,2020-12-07,EU,Android
9FD294373EB38B6A,2020-12-07,EU,Android
3B3AE26404B64EF2,2020-12-07,EU,PC
F2D7C92315F2D0BB,2020-12-07,EU,PC
83E4049DBFD9F210,2020-12-07,CIS,iPhone
E3050616F3A770D7,2020-12-07,EU,Android
81FC390E344BC050,2020-12-07,EU,Mac
05850F6E6CAD0DFD,2020-12-07,EU,Android
1241CDD808552053,2020-12-07,EU,PC
450B1A015F72B6BA,2020-12-07,EU,Android
87B376BF7A3A2B97,2020-12-07,EU,PC
941F4029228C1F7F,2020-12-07,EU,PC
3F1B32099FFDFD76,2020-12-07,EU,iPhone
D3B2F392F62F36B8,2020-12-07,CIS,Mac
376B981B9AF78995,2020-12-07,N.America,PC
0E3CC10F78EC7262,2020-12-07,EU,Android
A2D67E2871DD7FC2,2020-12-07,N.America,iPhone
049A3928870EB3F0,2020-12-07,EU,iPhone
C445098C4CC6678D,2020-12-07,EU,Android
F3A765E29F6A6C94,2020-12-07,EU,PC
AB673ADAA362A8D0,2020-12-07,EU,iPhone
9277BAC204734475,2020-12-07,N.America,Android
AAF83E489AE98FA9,2020-12-07,EU,PC
531A12DB5C85089A,2020-12-07,EU,Android
B4BAC8172F358933,2020-12-07,EU,Mac
5699E6147BC22278,2020-12-07,EU,PC
C9ACB4DEE2E23CE4,2020-12-07,APAC,PC
36D7F758BDA431D2,2020-12-07,EU,PC
64D69EAC8EBA6317,2020-12-07,EU,Android
115CF97075E5B4BD,2020-12-07,EU,iPhone
657BF631ABD67DCB,2020-12-07,EU,Android
9490EB247A233C97,2020-12-07,N.America,Android
1EFAC275121D4513,2020-12-07,EU,Android
84DAE0416B6236F7,2020-12-07,EU,iPhone
BD8901C472F26C05,2020-12-07,CIS,PC
FF9CDBF9145499C6,2020-12-07,EU,Android
4E6546617FC9C447,2020-12-07,EU,Android
9A45EB0ADA410F5F,2020-12-07,EU,Android
748DD5E33B6F98C3,2020-12-07,EU,PC
EED5821A99ED9B68,2020-12-07,EU,Mac
A0BAC06B22762AD7,2020-12-07,CIS,PC
954C980B4A9559FF,2020-12-07,EU,Android
61769FB526A23B66,2020-12-07,EU,Android
6A18AA6033BED562,2020-12-07,N.America,Android
8DCAC6F90ADCD734,2020-12-07,APAC,PC
36C7920354E29560,2020-12-07,EU,PC
8A075B83054C2678,2020-12-07,EU,PC
1234B37B08BA6418,2020-12-07,N.America,Android
312393094FF785D9,2020-12-07,EU,PC
D82B21295AF43B0A,2020-12-07,EU,PC
645F4EE1FDC99C91,2020-12-07,EU,PC
9B34864A15F14ABD,2020-12-07,EU,iPhone
C9FD855CCD6E6221,2020-12-07,EU,Android
C32D98779200043F,2020-12-07,EU,Android
DFA84154ED5771B3,2020-12-07,EU,Android
25859BD83A78D438,2020-12-07,N.America,PC
E7F87F9FBA3269B1,2020-12-07,EU,PC
B582D211C1BE1FFD,2020-12-07,EU,Android
DC90E2DEB0F04BE7,2020-12-07,EU,PC
E913BABAA87D78CA,2020-12-07,EU,PC
22BB4D358C052803,2020-12-07,EU,Mac
E8C7E0D7D35885FC,2020-12-07,EU,Android
01E0C9C17F8D2C6A,2020-12-07,EU,iPhone
A4299DB34CE62D6D,2020-12-07,EU,iPhone
59E66153942FF602,2020-12-07,EU,Android
061B3724663C4EC3,2020-12-07,EU,Android
6B33F63A08C038DB,2020-12-07,EU,iPhone
